input_text,product,quantity,price_satuan,pattern
bg mauuuuuu pesen satu nasi udang saos tiram anget aja dong kak [SEP] siap nasi udang saos tiram rp17rb totalnya rp17rb kak,nasi udang saos tiram,satu,17000,3
pak ice milk capucinoboba esnya dikit aja satu nih [SEP] noted kak ice milk capucinoboba 60.000 per porsi totalnya rp60rb,ice milk capucinoboba,satu,60000,3
"order satu mie goreng gartu, terus chicken katsu set nya 8 kak [SEP] siap kak, mie goreng gartu rp52rb dan chicken katsu set 13rb, jadi total rp 65.000 ya",mie goreng gartu & chicken katsu set,satu & 8,-1,4
kak mau order 8 es cao gula jawa esnya dikit aja ya [SEP] oke es cao gula jawa harga 65k total 65k ya kak,es cao gula jawa,8,65000,2
"mbak martabak skippy keju 8 sama bowl chicken teriyaki 4 nih [SEP] siap kak, martabak skippy keju rp59rb dan bowl chicken teriyaki 36.000, jadi total 95k ya",martabak skippy keju & bowl chicken teriyaki,8 & 4,-1,4
minta 4 chicken shoyu ramen makan sini [SEP] baik kak,chicken shoyu ramen,4,-1,1
bang 8 nasi goreng tomyum pedes mampus,nasi goreng tomyum,8,-1,2
"nasi bungkus udang sambal kentang level dewa satu, mie kuning extra sayur kuahgoreng setengah dong kak [SEP] siap kak, nasi bungkus udang sambal kentang 16.000 dan mie kuning extra sayur kuahgoreng 63.000, jadi total 79 ribu ya",nasi bungkus udang sambal kentang & mie kuning extra sayur kuahgoreng,satu & setengah,-1,4
minta setengah tst teh susu telur level dewa dong [SEP] siap tst teh susu telur 6k totalnya 6.000 kak,tst teh susu telur,setengah,6000,1
kak bisa pesan 7 nasi dori sambal gempor gak pake bawang kak [SEP] siap kak nasi dori sambal gempor 4 ribu per porsi total 4k ya,nasi dori sambal gempor,7,4000,1
pesan seporsi sop daging sapi anget aja [SEP] noted kak ditunggu ya,sop daging sapi,seporsi,-1,2
chicken donburi pedes mampus 7 nih [SEP] oke chicken donburi harga 54 ribu total rp 54.000 ya kak,chicken donburi,7,54000,2
"order 7 kopi hitam, terus nasi wings xl geprek matha nya tiga piring ya [SEP] oke kak kopi hitam 7 dan nasi wings xl geprek matha tiga piring, totalnya rp 119.000",kopi hitam & nasi wings xl geprek matha,7 & tiga piring,-1,4
mau setengah nasi goreng semur daging dibungkus budget 60 ribu nih [SEP] noted kak nasi goreng semur daging 60 ribu per porsi totalnya 60rb,nasi goreng semur daging,setengah,60000,2
"bang mie ayam bakso beranak lava sebotol bungkus, beneran 53rb kan dong kak [SEP] siap kak mie ayam bakso beranak lava 53rb per porsi total rp53rb ya",mie ayam bakso beranak lava,sebotol,53000,2
minta 9 nasi simangunsong anget aja dong kak [SEP] siap kak nasi simangunsong 73 ribu per porsi total rp73rb ya,nasi simangunsong,9,73000,1
mau setengah ayam goreng saus tiram pedas sedang ya kak [SEP] ayam goreng saus tiram 47rb ya kak jadi 47rb,ayam goreng saus tiram,setengah,47000,1
"pesan satu lemon chicken sebotol korean ramyeon chicken nih [SEP] baik kak, satu lemon chicken (rp 23.000) + sebotol korean ramyeon chicken (61 ribu) = 84k ya",lemon chicken & korean ramyeon chicken,satu & sebotol,-1,4
bu song mie ayam jamur special esnya dikit aja setengah [SEP] oke siap kak,song mie ayam jamur special,setengah,-1,3
"min kopi susu hazelnut 4 bungkus, beneran 73rb kan dong [SEP] noted kak kopi susu hazelnut 73rb per porsi totalnya 73 ribu",kopi susu hazelnut,4,73000,2
pak segelas kopi hitam hot dibungkus dong [SEP] noted kak kopi hitam hot 9.000 per porsi totalnya 9.000,kopi hitam hot,segelas,9000,2
bowl chicken teriyaki level dewa segelas dong [SEP] baik kak bowl chicken teriyaki rp13rb satuan totalnya 13k,bowl chicken teriyaki,segelas,13000,3
jalok satu nasi uduk komplit makan sini ya kak [SEP] siap nasi uduk komplit rp75rb totalnya 75k kak,nasi uduk komplit,satu,75000,3
beli 7 cappuccino pedas sedang ya [SEP] oke cappuccino harga 15.000 total 15.000 ya kak,cappuccino,7,15000,1
"pesan cireng 1 porsi dan kopi lemon hot satu porsi ya kak [SEP] siap kak, cireng 42.000 dan kopi lemon hot rp 71.000, jadi total rp 113.000 ya",cireng & kopi lemon hot,1 & satu,-1,4
mas mau pesen 2 nasi lele manyung pedes mampus dong kak [SEP] nasi lele manyung rp40rb ya kak jadi rp40rb,nasi lele manyung,2,40000,2
bang 1 chicken yakimeshi large  nih [SEP] oke kak pesanannya masuk ya,chicken yakimeshi large,1,-1,2
pesen penyetan ayam plus nasi nya seporsi porsi ya,penyetan ayam plus nasi,seporsi,-1,1
pesen tokyo dolce coffee latte nya 7 porsi [SEP] noted kak tokyo dolce coffee latte 20 ribu per porsi totalnya rp20rb,tokyo dolce coffee latte,7,20000,2
"kak mau seporsi jus jambu merah sama setengah sup ayam kak [SEP] oke kak jus jambu merah seporsi dan sup ayam setengah, totalnya rp 26.000",jus jambu merah & sup ayam,seporsi & setengah,-1,4
mau seporsi nasi goreng sambal matah gak pake bawang [SEP] siap nasi goreng sambal matah 7k totalnya rp 7.000 kak,nasi goreng sambal matah,seporsi,7000,3
boleh pesan 7 sop buah kaldu mangga esnya dikit aja ya [SEP] oke sop buah kaldu mangga harga 56k total rp 56.000 ya kak,sop buah kaldu mangga,7,56000,2
"mbak bbq chicken wings 3 sama jus pisang segelas nih [SEP] siap kak, bbq chicken wings 66rb dan jus pisang 47rb, jadi total 113rb ya",bbq chicken wings & jus pisang,3 & segelas,-1,4
mau 10 baso goreng anget aja budget 13rb nih [SEP] oke kak baso goreng harganya 13rb totalnya 13k,baso goreng,10,13000,1
boleh pesan segelas nasi goreng tomyum  kak [SEP] siap kak nasi goreng tomyum 9rb per porsi total rp9rb ya,nasi goreng tomyum,segelas,9000,2
boleh pesan 2 brownies cheese ya kak [SEP] baik kak brownies cheese 4rb satuan totalnya 4k,brownies cheese,2,4000,3
"pesan 5 mie ayam jamur special 10 pop es melon cincau ya [SEP] noted kak mie ayam jamur special 5 porsi rp36rb sama pop es melon cincau 10 porsi rp28rb, total 64 ribu",mie ayam jamur special & pop es melon cincau,5 & 10,-1,4
mau sebungkus nasi goreng tapi bakso pedes mampus kak [SEP] nasi goreng tapi bakso 6rb ya kak jadi rp6rb,nasi goreng tapi bakso,sebungkus,6000,1
mbak pesen ifumie udang gak pake bawang yang harganya rp33rb seporsi porsi [SEP] oke kak ifumie udang harganya rp33rb totalnya 33 ribu,ifumie udang,seporsi,33000,1
beli segelas cah jamur ayam [SEP] sip kak cah jamur ayam harganya 65k totalnya rp65rb,cah jamur ayam,segelas,65000,3
pak mau pesen 10 mie djoedes nyebelin dibungkus [SEP] noted kak mie djoedes nyebelin rp4rb per porsi totalnya 4 ribu,mie djoedes nyebelin,10,4000,2
"order 8 nasi goreng putih seafood, terus iga penyet nya 6 ya [SEP] noted kak nasi goreng putih seafood 8 porsi 34k sama iga penyet 6 porsi 28k, total 62 ribu",nasi goreng putih seafood & iga penyet,8 & 6,-1,4
pesan 5 ayam betutu  ya kak [SEP] oke ayam betutu harga 17.000 total 17rb ya kak,ayam betutu,5,17000,1
kak pesen susu susanti hazelnut  yang harganya 5k seporsi porsi kak [SEP] susu susanti hazelnut 5k ya kak jadi rp 5.000,susu susanti hazelnut,seporsi,5000,1
"nasi goreng level dewa 5, boba coklat blackforest segelas dong kak [SEP] oke kak nasi goreng 5 dan boba coklat blackforest segelas, totalnya 101.000",nasi goreng & boba coklat blackforest,5 & segelas,-1,4
sop kaki sapi masakan dibungkus dua dong kak [SEP] siap sop kaki sapi masakan 15.000 totalnya rp15rb kak,sop kaki sapi masakan,dua,15000,2
"pesan chicken spaghetty 5 porsi dan nasi kebuli kambing sebotol porsi [SEP] noted kak chicken spaghetty 5 porsi 38k sama nasi kebuli kambing sebotol porsi rp53rb, total rp91rb",chicken spaghetty & nasi kebuli kambing,5 & sebotol,-1,4
order 1 cumi penyet ya kak [SEP] noted kak cumi penyet 33.000 per porsi totalnya rp 33.000,cumi penyet,1,33000,3
bisa pesan 1 nasi telor pe pedes mampus ya kak [SEP] oke nasi telor pe harga 47 ribu total 47k ya kak,nasi telor pe,1,47000,1
pesen nasi goreng telur nya dua porsi [SEP] siap kak,nasi goreng telur,dua,-1,3
minta sebungkus banana smoothies gak pake bawang [SEP] siap kak banana smoothies 12k per porsi total rp 12.000 ya,banana smoothies,sebungkus,12000,2
"order segelas kerupuk, terus jus buah naga jumbo nya 10 dong [SEP] baik kak, segelas kerupuk (68 ribu) + 10 jus buah naga jumbo (rp5rb) = 73 ribu ya",kerupuk & jus buah naga jumbo,segelas & 10,-1,4
beli dua teh hijau susu panas makan sini dong kak [SEP] teh hijau susu panas rp 60.000 ya kak jadi 60.000,teh hijau susu panas,dua,60000,2
"pesan 4 nasi belut pe segelas mie ayam barbeque ya [SEP] baik kak, 4 nasi belut pe (43.000) + segelas mie ayam barbeque (25 ribu) = 68.000 ya",nasi belut pe & mie ayam barbeque,4 & segelas,-1,4
"min pesen 5 mie aceh telur dan setengah telor ceplok plus nasi dong [SEP] oke kak mie aceh telur 5 dan telor ceplok plus nasi setengah, totalnya 79.000",mie aceh telur & telor ceplok plus nasi,5 & setengah,-1,4
"mas hatchi box matcha ichigo 8 bungkus, beneran 47.000 kan dong [SEP] siap kak hatchi box matcha ichigo 47.000 per porsi total rp 47.000 ya",hatchi box matcha ichigo,8,47000,2
minta sebotol jus wortel esnya dikit aja ya [SEP] siap jus wortel 15rb totalnya 15 ribu kak,jus wortel,sebotol,15000,2
bg 6 ayam geprek pedas sedang nih [SEP] siaap kak ayam geprek 15.000 per porsi total 15rb ya,ayam geprek,6,15000,3
"kk banana fritters pisang goreng sebotol sama jeruk susu 8 [SEP] baik kak, sebotol banana fritters pisang goreng (rp 74.000) + 8 jeruk susu (22 ribu) = 96rb ya",banana fritters pisang goreng & jeruk susu,sebotol & 8,-1,4
kak bisa pesan 8 nasi pecel bledex gak pake bawang kak [SEP] siap kak nasi pecel bledex rp46rb per porsi total rp46rb ya,nasi pecel bledex,8,46000,2
pesan 4 es teh oolong menantea pedes mampus dong [SEP] oke noted,es teh oolong menantea,4,-1,2
bg pesen soto telur rebus anget aja yang harganya 23k sebotol porsi [SEP] oke soto telur rebus harga 23k total 23k ya kak,soto telur rebus,sebotol,23000,2
pesan setengah nasi goreng kampung level dewa kak [SEP] baik kak nasi goreng kampung 22rb satuan totalnya 22 ribu,nasi goreng kampung,setengah,22000,1
kk bisa pesan seporsi ayam iris dg saus kari anget aja ya kak [SEP] ayam iris dg saus kari rp 28.000 ya kak jadi 28 ribu,ayam iris dg saus kari,seporsi,28000,1
"bg pesen 1 bakso gepeng dan 9 nasi goreng sate ayam nih [SEP] oke kak bakso gepeng 1 dan nasi goreng sate ayam 9, totalnya rp 36.000",bakso gepeng & nasi goreng sate ayam,1 & 9,-1,4
"pesan mie goreng pork ck 2 porsi dan nasi ayam krengsengan reguler 6 porsi [SEP] baik kak, 2 mie goreng pork ck (rp 57.000) + 6 nasi ayam krengsengan reguler (rp10rb) = rp 67.000 ya",mie goreng pork ck & nasi ayam krengsengan reguler,2 & 6,-1,4
4 tuna egg sandwichice coffee latte gak pake bawang [SEP] noted kak tuna egg sandwichice coffee latte rp 39.000 per porsi totalnya 39 ribu,tuna egg sandwichice coffee latte,4,39000,2
mbak jus sirsat pedas sedang satu dong [SEP] baik kak,jus sirsat,satu,-1,2
kak mau order 8 itaewon mozzy chicken xxl pedes mampus ya [SEP] oke itaewon mozzy chicken xxl harga 74 ribu total 74k ya kak,itaewon mozzy chicken xxl,8,74000,2
nasi goreng xiwang sebotol bungkus ya mas [SEP] nasi goreng xiwang rp62rb ya kak jadi 62.000,nasi goreng xiwang,sebotol,62000,1
kk soto ampela makan sini 2 ya kak [SEP] oke kak soto ampela harganya 44 ribu totalnya 44rb,soto ampela,2,44000,1
beli 9 kebab ayam premium dibungkus ya kak [SEP] oke kebab ayam premium harga 68.000 total 68 ribu ya kak,kebab ayam premium,9,68000,1
beli segelas wedang susu jahe panas level dewa nih [SEP] baik kak wedang susu jahe panas rp49rb satuan totalnya 49rb,wedang susu jahe panas,segelas,49000,2
boleh pesan 9 ayam sambal merah esnya dikit aja ya kak [SEP] key kak ayam sambal merah hrgny 11.000 totalnya 11rb,ayam sambal merah,9,11000,3
"pesan chicken keju segelas porsi dan kopi babeh 9 porsi dong [SEP] siap kak, chicken keju rp64rb dan kopi babeh 23.000, jadi total 87rb ya",chicken keju & kopi babeh,segelas & 9,-1,4
"bbq chicken wings pedas sedang 2, es milo jumbo 1 nih [SEP] noted kak bbq chicken wings 2 porsi 67k sama es milo jumbo 1 porsi rp64rb, total 131rb",bbq chicken wings & es milo jumbo,2 & 1,-1,4
es milo cao jumbo dua bungkus ya bg [SEP] baik kak es milo cao jumbo 47 ribu satuan totalnya 47k,es milo cao jumbo,dua,47000,2
sei ayam saus telur asin 10 bungkus ya mbak [SEP] baik kak sei ayam saus telur asin 58 ribu satuan totalnya 58k,sei ayam saus telur asin,10,58000,1
nasi sop daging 9 bks ya min [SEP] oke nasi sop daging harga 3rb total 3rb ya kak,nasi sop daging,9,3000,3
minta 10 sop tahu sayur pedes mampus kak [SEP] siap kak sop tahu sayur 13k per porsi total 13rb ya,sop tahu sayur,10,13000,1
kak mau pesen seporsi soto betawi masakan esnya dikit aja dong kak [SEP] oke kak pesanannya masuk ya,soto betawi masakan,seporsi,-1,1
bu mau pesen 7 ayam jamur pedas sedang nih [SEP] baik kak ayam jamur 9 ribu satuan totalnya 9rb,ayam jamur,7,9000,3
pesan sebungkus es kopi klepon pedes mampus ya kak [SEP] oke siap kak,es kopi klepon,sebungkus,-1,1
pesan 7 bakso aci original pedas sedang nih [SEP] baik kak bakso aci original 44 ribu satuan totalnya 44k,bakso aci original,7,44000,1
minta sebungkus nasi goreng ala lina gak pake bawang [SEP] siap kak,nasi goreng ala lina,sebungkus,-1,2
"order seporsi chicken chop khas dubai, terus tepung susu skim nya seporsi dong kak [SEP] oke kak chicken chop khas dubai seporsi dan tepung susu skim seporsi, totalnya rp 74.000",chicken chop khas dubai & tepung susu skim,seporsi & seporsi,-1,4
minta tiga piring nasi telur pedas wangi gak pake bawang dong [SEP] nasi telur pedas wangi 23 ribu ya kak jadi rp23rb,nasi telur pedas wangi,tiga piring,23000,1
"indomie ayam geprek segelas sama ice milk capucinoboba segelas dong [SEP] siap kak, indomie ayam geprek 32k dan ice milk capucinoboba rp69rb, jadi total 101.000 ya",indomie ayam geprek & ice milk capucinoboba,segelas & segelas,-1,4
segelas empal penyet pedas sedang ya [SEP] oke empal penyet nharga rp10rb ttl rp 10.000 ya kak,empal penyet,segelas,10000,3
"pak mau 10 kopi sadis milo cincau sama dua chicken wings w waffle potato dong kak [SEP] siap kak, kopi sadis milo cincau 43 ribu dan chicken wings w waffle potato 38k, jadi total 81.000 ya",kopi sadis milo cincau & chicken wings w waffle potato,10 & dua,-1,4
"mbak pesen sebotol kentang ayam wings crispy dan sebungkus tahu crispy dong kak [SEP] baik kak, sebotol kentang ayam wings crispy (rp53rb) + sebungkus tahu crispy (30rb) = 83.000 ya",kentang ayam wings crispy & tahu crispy,sebotol & sebungkus,-1,4
pesan 5 ayam penyet pakai nasi pedes mampus dong kak [SEP] oke ayam penyet pakai nasi harga 21.000 total 21 ribu ya kak,ayam penyet pakai nasi,5,21000,2
minta 1 hot aren latte pedes mampus ya [SEP] siap hot aren latte 57k totalnya rp57rb kak,hot aren latte,1,57000,1
mbak mau pesen dua telur ayam dadar pedas sedang [SEP] oke telur ayam dadar harga 54k total 54 ribu ya kak,telur ayam dadar,dua,54000,2
maok 1 kopi baileys pedesssss sedang dong kak [SEP] baik kak kopi baileys 69k satuan totalnya 69.000,kopi baileys,1,69000,3
kk tuna egg sandwichice coffee latte pedas sedang dua kak [SEP] oke noted,tuna egg sandwichice coffee latte,dua,-1,3
pesen sop iga asam pedesssss nya seporsi porsi [SEP] noted kak sop iga asam pedes 39rb per porsi totalnya rp39rb,sop iga asam pedas,seporsi,39000,3
bang dua naget taro dibungkus ya [SEP] siap naget taro 71 ribu totalnya 71 ribu kak,naget taro,dua,71000,1
kak mau order satu nasi lele manyung anget aja ya [SEP] oke kak nasi lele manyung harganya rp30rb totalnya rp30rb,nasi lele manyung,satu,30000,1
kk order sop ayam ras esnya dikit aja 8 ya kak [SEP] siap sop ayam ras 23rb totalnya rp23rb kak,sop ayam ras,8,23000,1
beli satu es kopi susu dibungkus kak [SEP] noted kak es kopi susu rp 15.000 per porsi totalnya rp 15.000,es kopi susu,satu,15000,2
beli seporsi es susu pedes mampus dong [SEP] oke kak es susu harganya 39.000 totalnya 39.000,es susu,seporsi,39000,1
kak mau order 1 roti canai keju susu dibungkus nih [SEP] oke roti canai keju susu harga 63.000 total rp63rb ya kak,roti canai keju susu,1,63000,2
"kak pesen 8 mie pangsit goreng dan 1 chicken mac cheese dong kak [SEP] baik kak, 8 mie pangsit goreng (rp60rb) + 1 chicken mac cheese (42 ribu) = 102k ya",mie pangsit goreng & chicken mac cheese,8 & 1,-1,4
min pesen nasi goreng premium sei ayam pedas sedang yang hrgny 11rb segelas porsi dong [SEP] siap nasi goreng premium sei ayam 11rb totalnya 11k kak,nasi goreng premium sei ayam,segelas,11000,3
pesan 8 hot teh tarik makan sini kak [SEP] hot teh tarik 61 ribu ya kak jadi 61k,hot teh tarik,8,61000,3
"kak mau 7 nasi beef teriyaki telur sama 8 bbq chicken wings ya kak [SEP] siap kak, nasi beef teriyaki telur 18.000 dan bbq chicken wings 19.000, jadi total 37.000 ya",nasi beef teriyaki telur & bbq chicken wings,7 & 8,-1,4
"order 8 teh obenk, terus jus wortel nya 3 dong kak [SEP] siap kak, teh obenk 35 ribu dan jus wortel rp 35.000, jadi total rp 70.000 ya",teh obenk & jus wortel,8 & 3,-1,4
pesen mie ayam bakso telur nya 6 porsi [SEP] baik kak mie ayam bakso telur 27.000 satuan totalnya rp 27.000,mie ayam bakso telur,6,27000,2
kak bisa pesan 1 bihun rebus makan sini dong [SEP] baik kak bihun rebus 45.000 satuan totalnya 45k,bihun rebus,1,45000,1
bg order nasi ayam betutu anget aja satu dong [SEP] noted kak nasi ayam betutu 33 ribu per porsi totalnya 33k,nasi ayam betutu,satu,33000,2
"bg nasi beef teriyaki telur tiga piring sama chicken original double steak dua kak [SEP] oke kak nasi beef teriyaki telur tiga piring dan chicken original double steak dua, totalnya rp 42.000",nasi beef teriyaki telur & chicken original double steak,tiga piring & dua,-1,4
"mau 2 ayam recheese plus kentang crispy sama 10 ice teh manis ya [SEP] baik kak, 2 ayam recheese plus kentang crispy (21 ribu) + 10 ice teh manis (6rb) = 27rb ya",ayam recheese plus kentang crispy & ice teh manis,2 & 10,-1,4
boleh pesan segelas nasi ayam rica rica dibungkus dong [SEP] nasi ayam rica rica 13 ribu ya kak jadi 13rb,nasi ayam rica rica,segelas,13000,1
"order 1 risol siwir ayam, terus biasa telor ayam rawit nya 7 ya kak [SEP] siap kak, risol siwir ayam rp14rb dan biasa telor ayam rawit 16k, jadi total 30k ya",risol siwir ayam & biasa telor ayam rawit,1 & 7,-1,4
"pesan nasi goreng ati ampela 5 porsi dan nasi penyet empal 4 porsi dong [SEP] oke kak nasi goreng ati ampela 5 dan nasi penyet empal 4, totalnya 89rb",nasi goreng ati ampela & nasi penyet empal,5 & 4,-1,4
mau tiga piring kwetiau goreng pedas sedang nih [SEP] oke kak kwetiau goreng harganya 56 ribu totalnya 56.000,kwetiau goreng,tiga piring,56000,2
mau segelas nasi telor dadar pedas sedang budget rp 60.000 [SEP] nasi telor dadar rp 60.000 ya kak jadi 60k,nasi telor dadar,segelas,60000,1
bu mau pesen 2 truffle chicken garlic cheese mentai anget aja dong kak [SEP] siap truffle chicken garlic cheese mentai 45rb totalnya 45.000 kak,truffle chicken garlic cheese mentai,2,45000,1
satu teh hangat tempoe doloe pedas sedang dong [SEP] noted kak teh hangat tempoe doloe 57rb per porsi totalnya 57k,teh hangat tempoe doloe,satu,57000,2
pesen kwetiau ayam jamet nya 3 porsi kak [SEP] baik kak,kwetiau ayam jamet,3,-1,1
mau 8 nasi organik  dong [SEP] nasi organik rp38rb ya kak jadi 38 ribu,nasi organik,8,38000,1
mas bisa pesan 10 sistagor sosis kentang goreng gak pake bawang ya [SEP] sistagor sosis kentang goreng 65k ya kak jadi rp65rb,sistagor sosis kentang goreng,10,65000,1
