input_text,product,quantity,price_satuan,pattern
"min es tehteh panas 2 sama cah jamur ayam 4 dong [SEP] siap kak, es tehteh panas rp9rb dan cah jamur ayam 44 ribu, jadi total 194 ribu ya",es tehteh panas & cah jamur ayam,2 & 4,-1,4
bang 9 katsu penyet [SEP] baik kak katsu penyet 63k satuan totalnya 567.000,katsu penyet,9,63000,1
"pesan bakso aci frozen super mantap 2 porsi dan mie djoedes gokil marah 3 porsi kak [SEP] oke kak bakso aci frozen super mantap 2 dan mie djoedes gokil marah 3, totalnya 307rb",bakso aci frozen super mantap & mie djoedes gokil marah,2 & 3,-1,4
pesan 2 es taro l [SEP] baik kak es taro l rp51rb satuan totalnya 102 ribu,es taro l,2,51000,1
beli 6 iced thai tea ukuran m ya kak [SEP] iced thai tea ukuran m 15 ribu ya kak jadi rp 90.000,iced thai tea ukuran m,6,15000,1
kak mau pesen 1 brownies gulung toping keju parut [SEP] oke siap kak,brownies gulung toping keju parut,1,-1,3
boleh pesan 8 rempelo ati bebekayam [SEP] siap kak rempelo ati bebekayam 39 ribu per porsi total 312.000 ya,rempelo ati bebekayam,8,39000,1
"mas mau 5 telor penyet sama 3 nasi goreng kusut dong kak [SEP] baik kak, 5 telor penyet (29.000) + 3 nasi goreng kusut (20rb) = 205.000 ya",telor penyet & nasi goreng kusut,5 & 3,-1,4
kak mau pesen 9 hot picollo latte ya [SEP] noted kak ditunggu ya,hot picollo latte,9,-1,3
nasi uduk 8 bungkus ya mas [SEP] qey nasi uduk harga rp51rb ttl rp408rb ya kak,nasi uduk,8,51000,3
kak mau order 7 pepes daun ubi kak [SEP] oke kak pepes daun ubi harganya 52.000 totalnya 364rb,pepes daun ubi,7,52000,2
bisa pesan 1 jus buah naga nih [SEP] siap kak jus buah naga 55rb per porsi total rp55rb ya,jus buah naga,1,55000,1
beli 1 nasi gurih telur dong [SEP] baik kak nasi gurih telur 6k satuan totalnya 6k,nasi gurih telur,1,6000,2
mau es matcha lola m jumlahnya 5 ya kak [SEP] siap kak es matcha lola m rp 4.000 per porsi ttl 20 ribu ya,es matcha lola m,5,4000,3
mbak mau pesen 10 es kopi cha [SEP] es kopi cha 20k ya kak jadi rp200rb,es kopi cha,10,20000,2
pesen bakso campur nya 6 porsi [SEP] siap kak bakso campur rp34rb per porsi total 204rb ya,bakso campur,6,34000,2
kak mau order 9 susu lychee [SEP] siap kak susu lychee 58 ribu per porsi total rp522rb ya,susu lychee,9,58000,2
mau 4 thai coffee dong [SEP] noted kak thai coffee rp 5.000 per porsi totalnya 20 ribu,thai coffee,4,5000,2
beli 8 kepala ayam bacem ya kak [SEP] baik kak kepala ayam bacem 39k satuan totalnya 312k,kepala ayam bacem,8,39000,1
minta 5 chicken panini kak [SEP] noted kak chicken panini 38k per porsi totalnya 190rb,chicken panini,5,38000,3
min 10 sakura matcha ya [SEP] baik kak sakura matcha 53k satuan totalnya 530 ribu,sakura matcha,10,53000,2
pesen mie super mozza nya 4 porsi kak [SEP] baik kak mie super mozza 60rb satuan totalnya 240k,mie super mozza,4,60000,1
kak bisa pesan 2 bakmie sedap siantar jumbo nih [SEP] siap bakmie sedap siantar jumbo rp53rb totalnya rp 106.000 kak,bakmie sedap siantar jumbo,2,53000,1
mau cumi saos tiram petenasi jumlahnya 6 ya [SEP] siap cumi saos tiram petenasi rp 37.000 totalnya rp222rb kak,cumi saos tiram petenasi,6,37000,1
pesan 3 tehes teh nih [SEP] noted kak tehes teh 26rb per porsi totalnya 78.000,tehes teh,3,26000,1
"pesan chicken roast set 2 porsi dan susu hangat 5 porsi ya [SEP] siap kak, chicken roast set rp 49.000 dan susu hangat 32k, jadi total 258k ya",chicken roast set & susu hangat,2 & 5,-1,4
bg 10 extra spicy chicken lamian [SEP] noted kak extra spicy chicken lamian 35k per porsi totalnya 350rb,extra spicy chicken lamian,10,35000,3
mau 1 aneka jus ya [SEP] oke kak aneka jus harganya 4.000 totalnya 4rb,aneka jus,1,4000,1
"kak mau 2 ayam geprek cabe hijaupotong sama 3 ayam penyet ekonomis nih [SEP] baik kak, 2 ayam geprek cabe hijaupotong (24k) + 3 ayam penyet ekonomis (71 ribu) = rp 261.000 ya",ayam geprek cabe hijaupotong & ayam penyet ekonomis,2 & 3,-1,4
nasi nila saos tiram 1 bungkus ya min [SEP] noted kak nasi nila saos tiram 43 rbu per porsi totalnya rp 43.000,nasi nila saos tiram,1,43000,3
pesan 4 ayam penyet mininasi [SEP] oke kak pesanannya masuk ya,ayam penyet mininasi,4,-1,3
mau 10 mie spicy chicken korea soup ya kak [SEP] siap kak mie spicy chicken korea soup 37rb per porsi total rp 370.000 ya,mie spicy chicken korea soup,10,37000,2
"kak mau 1 bayam crispy sama 3 soto campur telur muda ya kak [SEP] baik kak, 1 bayam crispy (40.000) + 3 soto campur telur muda (59k) = 217 ribu ya",bayam crispy & soto campur telur muda,1 & 3,-1,4
beli 2 ikan sambal pecak nasi dong [SEP] siap ikan sambal pecak nasi 67k totalnya rp 134.000 kak,ikan sambal pecak nasi,2,67000,1
kak mau order 9 nasi nila saos tiram dong kak [SEP] nasi nila saos tiram 67.000 ya kak jadi rp 603.000,nasi nila saos tiram,9,67000,2
"ayam geprek sambal bawang 2 bungkus dan 1 chicken cordon blue kentang dong kak [SEP] baik kak, 2 ayam geprek sambal bawang (rp25rb) + 1 chicken cordon blue kentang (rp 67.000) = rp117rb ya",ayam geprek sambal bawang & chicken cordon blue kentang,2 & 1,-1,4
kak mau order 1 gongso iga nasi kak [SEP] siap gongso iga nasi 32k totalnya 32 ribu kak,gongso iga nasi,1,32000,1
minta 5 nasi gurih telur bulat nih [SEP] noted kak nasi gurih telur bulat 19 ribu per porsi totalnya 95k,nasi gurih telur bulat,5,19000,2
bakso gepang 5 kak [SEP] baik kak bakso gepang 36rb satuan totalnya 180.000,bakso gepang,5,36000,3
pesan 4 ayam penyet sambal ijo ya [SEP] siap kak ayam penyet sambal ijo 11 ribu per porsi total 44k ya,ayam penyet sambal ijo,4,11000,2
pesen indomie jamur enoki nya 7 porsi [SEP] indomie jamur enoki 10 ribu ya kak jadi rp 70.000,indomie jamur enoki,7,10000,1
mau mie babi jamur jumlahnya 5 dong kak [SEP] oke mie babi jamur harga 47rb total rp 235.000 ya kak,mie babi jamur,5,47000,1
pesan 4 miehun goreng dong [SEP] oke miehun goreng harga rp 20.000 total rp 80.000 ya kak,miehun goreng,4,20000,1
"kak pesen 2 nasi goreng special nongki dan 2 coffee latte ice ya [SEP] baik kak, 2 nasi goreng special nongki (rp 6.000) + 2 coffee latte ice (rp25rb) = 62.000 ya",nasi goreng special nongki & coffee latte ice,2 & 2,-1,4
mbak nasi goreng vegetarian 8 dong kak [SEP] ok kak nasi goreng vegetarian harganya 11k totalnya 88 ribu,nasi goreng vegetarian,8,11000,3
"mbak brownies strowberry 3 sama mie petir jamur 1 ya [SEP] siap kak, brownies strowberry 29rb dan mie petir jamur 7k, jadi total 94 ribu ya",brownies strowberry & mie petir jamur,3 & 1,-1,4
boleh pesan 8 soto banjar masakan dong kak [SEP] oke soto banjar masakan harga 58 ribu total rp464rb ya kak,soto banjar masakan,8,58000,2
kak mau pesen 10 chicken crispy dong kak [SEP] chicken crispy rp 35.000 ya kak jadi 350.000,chicken crispy,10,35000,1
mauuuuu 4 esteh red velvet medium kak [SEP] siap kak esteh red velvet medium rp69rb per porsi total 276rb ya,esteh red velvet medium,4,69000,3
"kk pesen 4 nasi ayam lava pedas dan 2 chicken ramebox dong kak [SEP] noted kak nasi ayam lava pedas 4 porsi 52rb sama chicken ramebox 2 porsi 43rb, total rp294rb",nasi ayam lava pedas & chicken ramebox,4 & 2,-1,4
kk order spesial ayam penyet gacoan 9 dong [SEP] siap spesial ayam penyet gacoan 44rb totalnya 396rb kak,spesial ayam penyet gacoan,9,44000,2
mbak ayam tepung 8 ya [SEP] siap kak ayam tepung rp 73.000 per porsi total 584.000 ya,ayam tepung,8,73000,1
pesan 10 ayam kampung penyet ya kak [SEP] oke kak ayam kampung penyet harganya 5rb totalnya rp50rb,ayam kampung penyet,10,5000,3
mas 5 bihun rebus nih [SEP] oke siap kak,bihun rebus,5,-1,1
bu order chicken karage ocha 3 dong kak [SEP] chicken karage ocha rp 64.000 ya kak jadi 192 ribu,chicken karage ocha,3,64000,3
kak order mie kuah biasa 9 ya kak [SEP] siap mie kuah biasa 18k totalnya 162 ribu kak,mie kuah biasa,9,18000,1
bang order roti daging ayam 7 dong [SEP] baik kak roti daging ayam 28rb satuan totalnya rp 196.000,roti daging ayam,7,28000,3
mau 2 kulit ayam ya kak [SEP] oke kak kulit ayam harganya rp29rb totalnya 58 ribu,kulit ayam,2,29000,1
minta 2 bihun kuah ya [SEP] siap bihun kuah 38.000 totalnya 76.000 kak,bihun kuah,2,38000,1
boleh pesan 10 teh hijau susu panas kak [SEP] oke teh hijau susu panas harga 50rb total 500k ya kak,teh hijau susu panas,10,50000,2
mau sop ayam yambok ekoran jumlahnya 7 dong [SEP] sop ayam yambok ekoran 54.000 ya kak jadi 378rb,sop ayam yambok ekoran,7,54000,2
mbaaa 10 pop es bluebery cincau ya kak [SEP] oke pop es bluebery cincau harga 4.000 ttl 40rb ya kak,pop es bluebery cincau,10,4000,3
min classic chicken burger 5 ya [SEP] classic chicken burger rp 72.000 ya kak jadi rp 360.000,classic chicken burger,5,72000,1
bu order susu kocok boba stowbery 5 ya [SEP] siap susu kocok boba stowbery 46rb totalnya rp 230.000 kak,susu kocok boba stowbery,5,46000,1
kak nmau order 6 pangsit ayam [SEP] oke kak pangsit ayam harganya 8 rebu totalnya 48 rebu,pangsit ayam,6,8000,3
bang order tempe goreng 8 ya [SEP] oke kak pesanannya masuk ya,tempe goreng,8,-1,3
boleh pesan 4 choco latte blended ya [SEP] baik kak choco latte blended rp45rb satuan totalnya 180k,choco latte blended,4,45000,1
boleh pesan 9 bakso kasarhalus ya kak [SEP] noted kak bakso kasarhalus rp38rb per porsi totalnya rp342rb,bakso kasarhalus,9,38000,1
"min extra spicy chicken lamian 1 sama pisang kriuk taro 3 dong kak [SEP] oke kak extra spicy chicken lamian 1 dan pisang kriuk taro 3, totalnya 142k",extra spicy chicken lamian & pisang kriuk taro,1 & 3,-1,4
"nasi furikake 1 bungkus dan 5 ropang strawberry keju susu ya kak [SEP] siap kak, nasi furikake 11 ribu dan ropang strawberry keju susu 14rb, jadi total 81.000 ya",nasi furikake & ropang strawberry keju susu,1 & 5,-1,4
bang indomie special daging 3 nih,indomie special daging,3,-1,3
"order 1 nasi soto campur, terus indomie rendang kribo nya 5 ya [SEP] noted kak nasi soto campur 1 porsi 22 ribu sama indomie rendang kribo 5 porsi 48 ribu, total 262k",nasi soto campur & indomie rendang kribo,1 & 5,-1,4
"min pesen 5 popcorn chicken honey dan 3 vanilla latte non boba ya [SEP] siap kak, popcorn chicken honey 39.000 dan vanilla latte non boba 31k, jadi total rp288rb ya",popcorn chicken honey & vanilla latte non boba,5 & 3,-1,4
pesen es sirup nya 8 porsi ya [SEP] baik kak,es sirup,8,-1,3
"teh hijau tarik panas 3 bungkus dan 1 cilok spicy ya [SEP] siap kak, teh hijau tarik panas rp75rb dan cilok spicy 32rb, jadi total rp 257.000 ya",teh hijau tarik panas & cilok spicy,3 & 1,-1,4
"bu pesen 3 mie ayam frozen dan 2 es lychee tea dong [SEP] noted kak mie ayam frozen 3 porsi 37 ribu sama es lychee tea 2 porsi rp52rb, total 215k",mie ayam frozen & es lychee tea,3 & 2,-1,4
mauuu nasi wader pe jumlahnya 3 ya kak [SEP] nasi wader pe rp 12.000 ya kak jadi 36 rb,nasi wader pe,3,12000,3
mau ayam goreng jumlahnya 7 dong kak [SEP] noted kak ayam goreng 58rb per porsi totalnya rp 406.000,ayam goreng,7,58000,2
mbak order coklat susu 7 dong kak [SEP] oke siap kak,coklat susu,7,-1,3
pesen minced chicken basil nya 1 porsi ya [SEP] minced chicken basil 23rb ya kak jadi rp 23.000,minced chicken basil,1,23000,3
kk 5 esteh taro medium kak [SEP] noted kak ditunggu ya,esteh taro medium,5,-1,1
"kak pesen 2 italian kings chicken burger dan 5 kue soes toping coklat dong kak [SEP] oke kak italian kings chicken burger 2 dan kue soes toping coklat 5, totalnya 439.000",italian kings chicken burger & kue soes toping coklat,2 & 5,-1,4
minta 2 indomie kuah ya [SEP] noted kak indomie kuah 30.000 per porsi totalnya 60rb,indomie kuah,2,30000,2
"ayam cincang kulit tahu 3 bungkus dan 1 nasi ikan mujair kak [SEP] noted kak ayam cincang kulit tahu 3 porsi 18rb sama nasi ikan mujair 1 porsi 55rb, total rp109rb",ayam cincang kulit tahu & nasi ikan mujair,3 & 1,-1,4
"pesan ayam sarang semut nasi 2 porsi dan italian kings chicken burger 5 porsi dong kak [SEP] noted kak ayam sarang semut nasi 2 porsi 75 ribu sama italian kings chicken burger 5 porsi rp38rb, total 340 ribu",ayam sarang semut nasi & italian kings chicken burger,2 & 5,-1,4
pak 1 es nutri sarileci dong [SEP] oke siap kak,es nutri sarileci,1,-1,1
"roti daging ayam 2 bungkus dan 4 classic chicken burger dong kak [SEP] baik kak, 2 roti daging ayam (7 ribu) + 4 classic chicken burger (rp 3.000) = rp26rb ya",roti daging ayam & classic chicken burger,2 & 4,-1,4
mas 3 mie goreng bakso [SEP] mie goreng bakso 27k ya kak jadi rp 81.000,mie goreng bakso,3,27000,3
mbak mie ifumie goreng 5 ya [SEP] baik kak mie ifumie goreng 22 ribu satuan totalnya 110 ribu,mie ifumie goreng,5,22000,2
pesen 7 mie rebus dong kak [SEP] noted kak mie rebus 40k per porsi totalnya 280 rb,mie rebus,7,40000,3
bang 10 chicken popcorn kak [SEP] oke chicken popcorn harga rp49rb total 490rb ya kak,chicken popcorn,10,49000,2
minta 4 esteh taro medium kak [SEP] baik kak esteh taro medium rp20rb satuan totalnya 80 ribu,esteh taro medium,4,20000,2
beli 4 teh manis nih [SEP] siap kak teh manis 60k per porsi total 240.000 ya,teh manis,4,60000,1
"bu pesen 2 kepala ayam bacem dan 4 otot penyet dong [SEP] baik kak, 2 kepala ayam bacem (rp61rb) + 4 otot penyet (rp 63.000) = rp 374.000 ya",kepala ayam bacem & otot penyet,2 & 4,-1,4
kk bisa pesan 6 thai coffee dong kak [SEP] oke kak thai coffee harganya rp63rb totalnya 378.000,thai coffee,6,63000,1
minta 2 coffee latte ice ya [SEP] oke kak pesanannya masuk ya,coffee latte ice,2,-1,1
"bu nasi bebek goreng serundeng 2 sama nasi goreng jawa spesial 2 dong kak [SEP] oke kak nasi bebek goreng serundeng 2 dan nasi goreng jawa spesial 2, totalnya 108rb",nasi bebek goreng serundeng & nasi goreng jawa spesial,2 & 2,-1,4
"mbak pesen 3 paha ayam bakar dan 1 nasi goreng special nongki nih [SEP] siap kak, paha ayam bakar 51.000 dan nasi goreng special nongki rp40rb, jadi total 193.000 ya",paha ayam bakar & nasi goreng special nongki,3 & 1,-1,4
mau 7 nasi ayam pop cron ya kak [SEP] nasi ayam pop cron 9 ribu ya kak jadi 63 ribu,nasi ayam pop cron,7,9000,1
kk kopi biasa 6 nih [SEP] siap kopi biasa rp9rb totalnya 54 ribu kak,kopi biasa,6,9000,1
mau original thai tea jumlahnya 9 dong [SEP] original thai tea 61.000 ya kak jadi 549rb,original thai tea,9,61000,2
1 sop ayam kak [SEP] baik kak sop ayam 58.000 satuan totalnya rp 58.000,sop ayam,1,58000,1
minta 6 toping boba [SEP] siap kak toping boba 4 ribu per porsi total 24.000 ya,toping boba,6,4000,2
minta 4 bakso bakar goreng ya kak [SEP] oke bakso bakar goreng harga 37 ribu total 148.000 ya kak,bakso bakar goreng,4,37000,2
1 iced banana choco latte ya kak [SEP] noted kak iced banana choco latte 12rb per porsi totalnya 12k,iced banana choco latte,1,12000,2
"mas pesen 3 seblak bandung bakso dan 2 mie glosor jamet [SEP] baik kak, 3 seblak bandung bakso (38rb) + 2 mie glosor jamet (rp 37.000) = 188rb ya",seblak bandung bakso & mie glosor jamet,3 & 2,-1,4
8 kwetiau goreng udangcumi pedas sekali dong [SEP] baik kak,kwetiau goreng udangcumi pedas sekali,8,-1,2
mbak soto campur telur muda 4 nih [SEP] siap soto campur telur muda rp 30.000 totalnya 120rb kak,soto campur telur muda,4,30000,1
mau es permen karet suroboyo small jumlahnya 7 ya [SEP] oke kak es permen karet suroboyo small harganya rp40rb totalnya 280rb,es permen karet suroboyo small,7,40000,1
4 nasi goreng kemangi kak [SEP] baik kak,nasi goreng kemangi,4,-1,2
"order 2 nasi ikan panggang penyet, terus nasi bebek goreng ireng nya 4 ya [SEP] siap kak, nasi ikan panggang penyet 48rb dan nasi bebek goreng ireng 60.000, jadi total rp 336.000 ya",nasi ikan panggang penyet & nasi bebek goreng ireng,2 & 4,-1,4
beli 4 dimsum ayam udang dong kak [SEP] siap kak dimsum ayam udang 74rb per porsi ttl rp296rb ya,dimsum ayam udang,4,74000,3
"order 3 es coffee latte, terus nasi goreng spesial nya 3 dong kak [SEP] siap kak, es coffee latte 30.000 dan nasi goreng spesial 70.000, jadi total 300.000 ya",es coffee latte & nasi goreng spesial,3 & 3,-1,4
pesan 2 es teh pandan ya kak [SEP] oke es teh pandan harga rp43rb total 86k ya kak,es teh pandan,2,43000,2
mbak kopi susu rum regal 10 dong [SEP] noted kak ditunggu ya,kopi susu rum regal,10,-1,2
"pesan pisang goreng crispy 3 porsi dan sop kool dan wortel 4 porsi ya kak [SEP] siap kak, pisang goreng crispy 46rb dan sop kool dan wortel 49rb, jadi total 334 ribu ya",pisang goreng crispy & sop kool dan wortel,3 & 4,-1,4
kk 1 ayam sambal merah ya [SEP] siap kak ayam sambal merah rp 26.000 per porsi total 26 ribu ya,ayam sambal merah,1,26000,1
pesan 1 ayam bakar madu nih [SEP] noted kak ayam bakar madu 65k per porsi totalnya 65k,ayam bakar madu,1,65000,2
bg nasi wader pe 6 nih [SEP] oke kak nasi wader pe harganya 33rb totalnya 198.000,nasi wader pe,6,33000,1
mas 9 bakso daging cincang nih [SEP] oke bakso daging cincang harga 21.000 total 189 ribu ya kak,bakso daging cincang,9,21000,1
pak order teh susu taro besar 6 ya [SEP] siap teh susu taro besar 55rb totalnya rp330rb kak,teh susu taro besar,6,55000,2
"mau 2 mie goreng telur sama 3 bakso bagong dong [SEP] oke kak mie goreng telur 2 dan bakso bagong 3, totalnya rp139rb",mie goreng telur & bakso bagong,2 & 3,-1,4
1 ayam geprek sambal kecombrangpotong ya [SEP] oke siap kak,ayam geprek sambal kecombrangpotong,1,-1,1
pak bisa pesan 2 pangsit mie ayam ya [SEP] siap pangsit mie ayam 68k totalnya 136.000 kak,pangsit mie ayam,2,68000,3
pak toping boba 3 dong [SEP] noted kak toping boba 39k per porsi totalnya 117rb,toping boba,3,39000,2
minta 8 ayam penyet pkt santap ya [SEP] oke kak ayam penyet pkt santap harganya 26.000 totalnya 208.000,ayam penyet pkt santap,8,26000,1
boleh pesan 6 mie pangsit dong kak [SEP] oke mie pangsit harga 29 ribu ttl rp 174.000 ya kak,mie pangsit,6,29000,3
mau nasi nusantara jumlahnya 1 nih [SEP] noted kak ditunggu ya,nasi nusantara,1,-1,2
beli 4 bakso campur [SEP] siap kak bakso campur 23rb per porsi total 92rb ya,bakso campur,4,23000,1
kak mau order 8 ayam gobyos tanpa nasi dong kak [SEP] siap kak ayam gobyos tanpa nasi 50k per porsi total 400k ya,ayam gobyos tanpa nasi,8,50000,2
pesan 4 pangsit goreng ya [SEP] noted kak pangsit goreng 69 ribu per porsi totalnya 276k,pangsit goreng,4,69000,3
kk iga bakar penyet 5 ya [SEP] noted kak ditunggu ya,iga bakar penyet,5,-1,2
2 ayam bakar rica garlic toast ya [SEP] oke ayam bakar rica garlic toast harga 50.000 total rp 100.000 ya kak,ayam bakar rica garlic toast,2,50000,1
"pesan risol ayam 3 porsi dan es dawet 4 porsi nih [SEP] oke kak risol ayam 3 dan es dawet 4, totalnya 331rb",risol ayam & es dawet,3 & 4,-1,4
"pesen 1 strawberry tea dan 4 nasi campur kak [SEP] noted kak strawberry tea 1 porsi 41.000 sama nasi campur 4 porsi rp 6.000, total 65 ribu",strawberry tea & nasi campur,1 & 4,-1,4
pak order ikan nila crispy nasi 4 ya kak [SEP] baik kak ikan nila crispy nasi 15rb satuan totalnya 60rb,ikan nila crispy nasi,4,15000,2
kk order nasi ayam saos padang 5 ya [SEP] nasi ayam saos padang rp 25.000 ya kak jadi 125.000,nasi ayam saos padang,5,25000,2
"pangsit ayam 3 bungkus dan 2 nasi goreng omelette [SEP] oke kak pangsit ayam 3 dan nasi goreng omelette 2, totalnya 131k",pangsit ayam & nasi goreng omelette,3 & 2,-1,4
3 susu kocok boba stowbery kak [SEP] siap susu kocok boba stowbery rp 20.000 totalnya rp60rb kak,susu kocok boba stowbery,3,20000,3
mau chicken shoyu ramen jumlahnya 9 [SEP] oke kak chicken shoyu ramen harganya rp 5.000 totalnya rp45rb,chicken shoyu ramen,9,5000,1
order ovenbaked crispy chicken 1 dong [SEP] siap kak ovenbaked crispy chicken rp 12.000 per porsi total 12 ribu ya,ovenbaked crispy chicken,1,12000,2
mnt 1 nasi bebek penyet ya [SEP] oce kak nasi bebek penyet harganya 13rb totalnya 13k,nasi bebek penyet,1,13000,3
kk bisa pesan 9 brownies tiramisu marble dong [SEP] baik kak brownies tiramisu marble 38 ribu satuan totalnya 342k,brownies tiramisu marble,9,38000,2
mau ayam penyet juice jeruk jumlahnya 10 dong [SEP] oke ayam penyet juice jeruk harga rp 35.000 total 350.000 ya kak,ayam penyet juice jeruk,10,35000,1
pak 3 soto padang dong kak [SEP] oke siap kak,soto padang,3,-1,2
kak order ice kopi avocado 10 dong [SEP] noted kak ice kopi avocado rp8rb per porsi totalnya rp 80.000,ice kopi avocado,10,8000,1
mau burger barbar chicken jumlahnya 6 ya [SEP] baik kak burger barbar chicken 60.000 satuan totalnya rp 360.000,burger barbar chicken,6,60000,1
4 es sari dele small ya [SEP] siap es sari dele small 24 ribu totalnya 96k kak,es sari dele small,4,24000,2
